time	obs_wavelength	flux	instrument	integration	time_unit	wavelength_unit	flux_unit	redshift	dtime	rest_wavelength	integration_unit	reference	date	date_unit	time_frame	sky_flux
27.5	5372.567	3.320890e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5240.506242684355	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5376.102	3.384304e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5243.95435037066	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5379.637	3.356392e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5247.402458056965	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5383.173	3.439141e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5250.8515411627	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5386.708	3.443807e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5254.299648849005	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5390.243	3.432300e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5257.747756535311	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5393.778	3.490017e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5261.195864221616	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5397.313	3.506866e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5264.643971907921	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5400.848	3.498645e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5268.092079594226	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5404.384	3.582446e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5271.541162699961	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5407.919	3.680465e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5274.989270386267	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5411.454	3.779144e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5278.437378072572	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5414.989	3.682975e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5281.885485758877	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5418.524	3.503713e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5285.333593445183	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5422.06	3.634330e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5288.782676550918	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5425.595	3.584481e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5292.230784237223	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5429.13	3.586969e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5295.678891923528	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5432.665	3.587007e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5299.126999609833	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5436.2	3.757803e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5302.5751072961375	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5439.736	3.857771e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5306.024190401873	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5443.271	3.786158e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5309.472298088178	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5446.806	3.861203e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5312.920405774483	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5450.341	3.898842e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5316.3685134607895	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5453.876	3.788665e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5319.816621147094	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5457.411	3.858505e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5323.264728833399	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5460.947	3.865736e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5326.713811939135	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5464.482	3.885476e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5330.16191962544	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5468.017	3.868201e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5333.6100273117445	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5471.552	3.963577e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5337.058134998049	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5475.087	3.741576e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5340.506242684355	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5478.623	3.946822e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5343.95532579009	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5482.158	3.996178e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5347.403433476396	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5485.693	3.982605e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5350.8515411627	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5489.228	3.999611e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5354.299648849005	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5492.763	4.060228e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5357.747756535311	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5496.299	3.946557e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5361.196839641047	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5499.834	3.977192e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5364.644947327352	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5503.369	3.975451e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5368.093055013656	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5506.904	4.031881e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5371.541162699962	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5510.439	4.061144e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5374.989270386267	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5513.974	4.030939e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5378.437378072572	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5517.51	4.220213e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5381.886461178307	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5521.045	4.002448e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5385.334568864612	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5524.58	4.031481e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5388.782676550917	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5528.115	4.049270e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5392.230784237222	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5531.65	4.169179e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5395.678891923528	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5535.186	4.086907e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5399.127975029262	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5538.721	4.055480e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5402.576082715568	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5542.256	4.047563e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5406.024190401874	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5545.791	4.004585e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5409.472298088179	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5549.326	4.101548e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5412.920405774484	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5552.862	4.075613e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5416.369488880219	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5556.397	4.270741e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5419.817596566524	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5559.932	4.007613e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5423.265704252829	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5563.467	3.909382e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5426.713811939134	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5567.002	3.884688e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5430.16191962544	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5570.538	3.754875e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5433.611002731174	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5574.073	3.853628e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5437.05911041748	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5577.608	4.026071e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5440.507218103786	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5581.143	3.856057e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5443.955325790091	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5584.678	3.866921e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5447.403433476396	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5588.213	3.925673e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5450.8515411627	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5591.749	4.018746e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5454.300624268436	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5595.284	4.054321e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5457.748731954741	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5598.819	4.066654e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5461.196839641047	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5602.354	4.106775e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5464.644947327352	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5605.889	3.992130e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5468.093055013656	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5609.425	4.000035e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5471.542138119392	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5612.96	4.013068e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5474.990245805697	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5616.495	4.102565e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5478.438353492002	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5620.03	4.022818e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5481.886461178307	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5623.565	3.937407e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5485.334568864612	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5627.101	3.849626e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5488.783651970348	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5630.636	3.958322e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5492.231759656654	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5634.171	4.018291e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5495.679867342959	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5637.706	3.908349e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5499.127975029263	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5641.241	3.936193e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5502.576082715568	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5644.776	3.951609e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5506.024190401873	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5648.312	4.009559e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5509.473273507609	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5651.847	4.001708e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5512.9213811939135	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5655.382	3.881294e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5516.369488880218	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5658.917	3.907510e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5519.817596566524	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5662.452	4.003122e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5523.26570425283	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5665.988	3.945704e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5526.714787358565	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5669.523	3.765295e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5530.16289504487	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5673.058	3.935406e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5533.611002731175	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5676.593	3.920876e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5537.05911041748	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5680.128	3.882925e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5540.507218103785	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5683.664	3.896223e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5543.9563012095205	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5687.199	3.795143e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5547.404408895825	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5690.734	3.715407e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5550.852516582131	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5694.269	3.762639e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5554.300624268436	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5697.804	3.813179e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5557.748731954741	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5701.339	3.795577e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5561.196839641047	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5704.875	3.737860e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5564.645922746782	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5708.41	3.746368e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5568.094030433087	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5711.945	3.787924e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5571.542138119392	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5715.48	3.738033e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5574.990245805697	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5719.015	3.801220e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5578.4383534920025	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5722.551	3.829830e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5581.887436597738	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5726.086	3.807314e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5585.335544284043	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5729.621	3.845033e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5588.783651970348	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5733.156	3.781796e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5592.231759656653	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5736.691	3.757427e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5595.679867342958	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5740.227	3.762507e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5599.128950448693	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5743.762	3.768935e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5602.577058134998	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5747.297	3.682274e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5606.025165821304	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5750.832	3.774641e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5609.4732735076095	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5754.367	3.855216e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5612.921381193914	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5757.903	3.797548e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5616.37046429965	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5761.438	3.729969e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5619.818571985955	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
27.5	5764.973	3.669153e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5623.26667967226	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
